,Unnamed: 0,Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary
123,24221,2017.0,Dewayne Dedmon,C,27.0,SAS,76.0,1330.0,16.0,0.645,0.0,0.359,11.2,30.5,21.1,4.8,1.4,3.7,16.9,12.3,2.2,3.0,5.2,0.188,-1.5,3.2,1.7,1.2,161.0,259.0,0.622,0.0,0.0,0.0,161.0,259.0,0.622,0.622,65.0,93.0,0.6990000000000001,129.0,366.0,495.0,44.0,37.0,61.0,61.0,180.0,387.0,"$6,900,000 "
124,24219,2017.0,Deyonta Davis,C,20.0,MEM,36.0,238.0,10.6,0.528,0.0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.097,-5.4,1.8,-3.6,-0.1,24.0,47.0,0.511,0.0,0.0,0.0,24.0,47.0,0.511,0.511,10.0,18.0,0.556,20.0,40.0,60.0,2.0,3.0,17.0,8.0,40.0,58.0,"$1,312,611 "
125,24601,2017.0,Diamond Stone,C,19.0,LAC,7.0,24.0,-1.2,0.339,0.0,0.308,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.211,-17.3,-6.9,-24.1,-0.1,3.0,13.0,0.231,0.0,0.0,0.0,3.0,13.0,0.231,0.231,4.0,4.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,5.0,10.0,"$1,312,611 "
126,24644,2017.0,Dion Waiters,SG,25.0,MIA,46.0,1384.0,14.5,0.507,0.324,0.192,1.4,11.0,6.2,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0.0,-0.8,-0.8,0.4,281.0,663.0,0.424,85.0,215.0,0.395,196.0,448.0,0.438,0.488,82.0,127.0,0.6459999999999999,18.0,136.0,154.0,200.0,41.0,20.0,103.0,95.0,729.0,"$12,100,000 "
127,24499,2017.0,Dirk Nowitzki,PF,38.0,DAL,54.0,1424.0,17.0,0.529,0.308,0.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,-1.6,0.3,-1.3,0.2,296.0,678.0,0.4370000000000001,79.0,209.0,0.378,217.0,469.0,0.463,0.495,98.0,112.0,0.875,23.0,330.0,353.0,82.0,30.0,38.0,51.0,113.0,769.0,"$5,000,000 "
128,24571,2017.0,Domantas Sabonis,PF,20.0,OKC,81.0,1632.0,6.9,0.469,0.331,0.139,3.0,16.4,9.7,7.2,1.2,1.6,14.0,15.4,-1.0,1.8,0.7,0.022,-4.7,-0.1,-4.9,-1.2,192.0,481.0,0.399,51.0,159.0,0.321,141.0,322.0,0.438,0.452,44.0,67.0,0.657,45.0,242.0,287.0,82.0,39.0,32.0,83.0,200.0,479.0,"$2,550,000 "
129,24476,2017.0,Donatas Motiejunas,PF,26.0,NOP,34.0,479.0,9.2,0.47,0.341,0.355,5.7,16.6,11.1,10.3,1.8,1.9,16.3,17.6,-0.4,0.6,0.2,0.018000000000000002,-4.1,1.2,-2.9,-0.1,57.0,138.0,0.413,11.0,47.0,0.234,46.0,91.0,0.505,0.453,25.0,49.0,0.51,26.0,75.0,101.0,34.0,18.0,11.0,31.0,55.0,150.0,
130,24262,2017.0,Dorian Finney-Smith,PF,23.0,DAL,81.0,1642.0,7.7,0.486,0.574,0.183,3.7,12.3,7.8,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,0.041,-2.8,1.3,-1.5,0.2,124.0,333.0,0.3720000000000001,56.0,191.0,0.293,68.0,142.0,0.479,0.456,46.0,61.0,0.754,55.0,166.0,221.0,67.0,52.0,25.0,45.0,125.0,350.0,"$1,312,611 "
131,24451,2017.0,Doug McDermott,SF,25.0,TOT,66.0,1508.0,10.7,0.5539999999999999,0.416,0.16899999999999998,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,1.6,1.0,2.6,0.083,-1.2,-2.3,-3.5,-0.6,222.0,497.0,0.447,77.0,207.0,0.3720000000000001,145.0,290.0,0.5,0.524,71.0,84.0,0.845,20.0,159.0,179.0,58.0,13.0,5.0,38.0,79.0,592.0,"$3,294,994 "
132,24142,2017.0,Dragan Bender,PF,19.0,PHO,43.0,574.0,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.0,-0.3,-4.3,-0.3,57.0,161.0,0.354,28.0,101.0,0.277,29.0,60.0,0.483,0.441,4.0,11.0,0.364,23.0,80.0,103.0,23.0,10.0,22.0,32.0,74.0,146.0,"$4,468,800 "
133,24298,2017.0,Draymond Green,PF,26.0,GSW,76.0,2471.0,16.5,0.522,0.405,0.328,4.6,20.9,13.3,27.6,3.0,3.4,19.8,16.2,2.8,5.4,8.2,0.16,0.4,5.0,5.4,4.6,272.0,650.0,0.418,81.0,263.0,0.308,191.0,387.0,0.494,0.481,151.0,213.0,0.7090000000000001,98.0,501.0,599.0,533.0,154.0,106.0,184.0,217.0,776.0,"$16,400,000 "
134,24345,2017.0,Dwight Howard,C,31.0,ATL,74.0,2199.0,20.8,0.627,0.003,0.6920000000000001,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,0.181,-0.5,2.8,2.3,2.4,388.0,613.0,0.633,0.0,2.0,0.0,388.0,611.0,0.635,0.633,226.0,424.0,0.5329999999999999,296.0,644.0,940.0,104.0,64.0,92.0,170.0,203.0,1002.0,"$23,500,000 "
135,24541,2017.0,Dwight Powell,C,25.0,DAL,77.0,1333.0,17.6,0.588,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,194.0,377.0,0.515,21.0,74.0,0.284,173.0,303.0,0.5710000000000001,0.542,107.0,141.0,0.759,93.0,213.0,306.0,49.0,61.0,39.0,34.0,135.0,516.0,"$9,003,125 "
136,24643,2017.0,Dwyane Wade,SG,35.0,CHI,60.0,1792.0,18.5,0.508,0.152,0.294,3.8,12.6,8.2,22.4,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1.0,1.4,414.0,955.0,0.434,45.0,145.0,0.31,369.0,810.0,0.456,0.457,223.0,281.0,0.794,64.0,207.0,271.0,229.0,86.0,41.0,138.0,112.0,1096.0,"$17,878,652 "
137,24470,2017.0,E'Twaun Moore,SG,27.0,NOP,73.0,1820.0,12.1,0.537,0.336,0.12,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-0.8,-0.5,-1.3,0.3,283.0,619.0,0.457,77.0,208.0,0.37,206.0,411.0,0.501,0.519,57.0,74.0,0.77,33.0,119.0,152.0,164.0,50.0,32.0,62.0,131.0,700.0,"$8,445,024 "
138,24220,2017.0,Ed Davis,PF,27.0,POR,46.0,789.0,11.5,0.563,0.0,0.57,13.4,20.7,17.1,4.8,0.9,2.2,17.2,12.0,1.0,0.7,1.7,0.104,-2.2,0.2,-2.0,0.0,75.0,142.0,0.528,0.0,0.0,0.0,75.0,142.0,0.528,0.528,50.0,81.0,0.617,96.0,147.0,243.0,27.0,15.0,22.0,37.0,137.0,200.0,"$6,352,531 "
139,24604,2017.0,Edy Tavares,C,24.0,TOT,2.0,28.0,21.3,0.633,0.0,0.6,16.3,26.7,21.6,5.1,0.0,17.3,24.0,13.2,0.0,0.1,0.1,0.15,-3.8,7.7,3.9,0.0,4.0,5.0,0.8,0.0,0.0,0.0,4.0,5.0,0.8,0.8,0.0,3.0,0.0,4.0,7.0,11.0,1.0,0.0,6.0,2.0,3.0,8.0,
140,24527,2017.0,Elfrid Payton,PG,22.0,ORL,82.0,2412.0,17.2,0.52,0.16,0.231,3.9,13.8,8.7,35.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,0.08800000000000001,0.7,0.2,0.9,1.7,430.0,912.0,0.471,40.0,146.0,0.274,390.0,766.0,0.509,0.493,146.0,211.0,0.6920000000000001,89.0,298.0,387.0,529.0,88.0,40.0,178.0,177.0,1046.0,"$3,332,340 "
141,24466,2017.0,Elijah Millsap,SG,29.0,PHO,2.0,23.0,-3.4,0.19,0.28600000000000003,0.28600000000000003,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,-0.1,0.0,-0.1,-0.233,-9.9,-3.3,-13.2,-0.1,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,1.0,5.0,0.2,0.14300000000000002,1.0,2.0,0.5,3.0,3.0,6.0,1.0,0.0,0.0,2.0,2.0,3.0,
142,24478,2017.0,Emmanuel Mudiay,PG,20.0,DEN,55.0,1406.0,10.9,0.483,0.32299999999999995,0.303,2.3,11.6,7.0,21.8,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,0.006,-2.0,-1.8,-3.8,-0.6,208.0,551.0,0.377,56.0,178.0,0.315,152.0,373.0,0.408,0.428,131.0,167.0,0.784,29.0,149.0,178.0,217.0,41.0,13.0,123.0,95.0,603.0,"$3,381,480 "
143,24392,2017.0,Enes Kanter,C,24.0,OKC,72.0,1533.0,23.7,0.599,0.052000000000000005,0.387,14.1,20.8,17.4,7.9,1.0,2.0,12.5,27.3,4.0,1.8,5.8,0.183,0.6,-1.9,-1.2,0.3,402.0,737.0,0.545,5.0,38.0,0.132,397.0,699.0,0.568,0.5489999999999999,224.0,285.0,0.7859999999999999,195.0,287.0,482.0,67.0,32.0,38.0,123.0,154.0,1033.0,"$17,884,176 "
144,24150,2017.0,Eric Bledsoe,PG,27.0,PHO,66.0,2176.0,20.6,0.563,0.3,0.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.4,0.119,3.7,-0.4,3.3,2.9,449.0,1034.0,0.434,104.0,310.0,0.335,345.0,724.0,0.477,0.485,388.0,458.0,0.847,52.0,268.0,320.0,418.0,92.0,31.0,223.0,164.0,1390.0,"$14,500,000 "
145,24290,2017.0,Eric Gordon,SG,28.0,HOU,75.0,2323.0,13.1,0.557,0.6509999999999999,0.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,2.5,1.4,3.8,0.079,1.0,-2.4,-1.4,0.4,412.0,1016.0,0.406,246.0,661.0,0.3720000000000001,166.0,355.0,0.468,0.527,147.0,175.0,0.84,29.0,172.0,201.0,188.0,48.0,40.0,121.0,150.0,1217.0,"$12,943,020 "
146,24354,2017.0,Ersan Ilyasova,PF,29.0,TOT,82.0,2142.0,14.6,0.546,0.452,0.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,0.091,0.3,-0.8,-0.5,0.8,384.0,890.0,0.431,142.0,402.0,0.353,242.0,488.0,0.496,0.511,161.0,207.0,0.778,115.0,366.0,481.0,141.0,58.0,23.0,116.0,211.0,1071.0,"$6,514,288 "
147,24264,2017.0,Evan Fournier,SG,24.0,ORL,68.0,2234.0,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,0.059,0.8,-2.2,-1.3,0.4,408.0,930.0,0.439,128.0,360.0,0.35600000000000004,280.0,570.0,0.491,0.508,223.0,277.0,0.805,44.0,165.0,209.0,202.0,66.0,4.0,141.0,180.0,1167.0,"$17,000,000 "
148,24629,2017.0,Evan Turner,SF,28.0,POR,65.0,1658.0,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0.0,1.2,1.2,0.035,-2.5,-0.1,-2.6,-0.3,235.0,552.0,0.426,31.0,118.0,0.263,204.0,434.0,0.47,0.454,85.0,103.0,0.825,36.0,211.0,247.0,205.0,53.0,24.0,100.0,121.0,586.0,"$17,131,148 "
149,24391,2017.0,Frank Kaminsky,C,23.0,CHO,75.0,1954.0,13.0,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,0.056,-0.8,-0.7,-1.5,0.2,320.0,802.0,0.399,116.0,354.0,0.328,204.0,448.0,0.455,0.471,118.0,156.0,0.7559999999999999,57.0,279.0,336.0,162.0,47.0,34.0,76.0,139.0,874.0,"$2,847,600 "
150,24636,2017.0,Fred VanVleet,PG,22.0,TOR,37.0,294.0,10.5,0.443,0.261,0.198,1.5,14.6,8.1,17.5,2.9,0.6,11.1,20.6,-0.1,0.4,0.3,0.041,-3.1,-0.1,-3.2,-0.1,39.0,111.0,0.35100000000000003,11.0,29.0,0.379,28.0,82.0,0.341,0.401,18.0,22.0,0.818,4.0,38.0,42.0,35.0,17.0,2.0,15.0,36.0,107.0,"$1,312,611 "
151,24610,2017.0,Garrett Temple,SG,30.0,SAC,65.0,1728.0,11.2,0.545,0.509,0.171,2.2,10.0,6.1,14.5,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.062,-0.3,0.6,0.3,1.0,183.0,432.0,0.424,82.0,220.0,0.373,101.0,212.0,0.476,0.519,58.0,74.0,0.784,32.0,151.0,183.0,169.0,84.0,28.0,78.0,141.0,506.0,"$8,000,000 "
152,24311,2017.0,Gary Harris,SG,22.0,DEN,57.0,1782.0,16.5,0.611,0.4,0.21,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,0.124,3.1,-1.6,1.5,1.6,320.0,637.0,0.502,107.0,255.0,0.42,213.0,382.0,0.5579999999999999,0.586,104.0,134.0,0.7759999999999999,48.0,130.0,178.0,164.0,71.0,8.0,76.0,92.0,851.0,"$2,550,055 "
153,24486,2017.0,Gary Neal,SG,32.0,ATL,2.0,18.0,-4.3,0.228,0.28600000000000003,0.5710000000000001,0.0,6.0,3.1,7.1,0.0,0.0,0.0,21.2,-0.1,0.0,-0.1,-0.189,-11.8,-4.9,-16.6,-0.1,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,
154,24528,2017.0,Gary Payton,PG,24.0,MIL,6.0,99.0,4.5,0.413,0.409,0.227,0.0,14.0,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.07400000000000001,-7.3,0.6,-6.7,-0.1,8.0,22.0,0.364,1.0,9.0,0.111,7.0,13.0,0.5379999999999999,0.386,3.0,5.0,0.6,0.0,12.0,12.0,13.0,3.0,4.0,10.0,9.0,20.0,
155,24334,2017.0,George Hill,PG,30.0,UTA,49.0,1544.0,19.3,0.599,0.384,0.32299999999999995,1.8,10.5,6.2,22.6,1.7,0.6,10.9,23.5,4.0,1.9,5.9,0.182,3.8,-0.3,3.6,2.2,289.0,606.0,0.477,94.0,233.0,0.403,195.0,373.0,0.523,0.5539999999999999,157.0,196.0,0.8009999999999999,23.0,144.0,167.0,203.0,50.0,11.0,85.0,114.0,829.0,"$20,000,000 "
156,24489,2017.0,Georges Niang,PF,23.0,IND,23.0,93.0,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0.0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-9.9,-2.2,-12.1,-0.2,9.0,36.0,0.25,1.0,12.0,0.083,8.0,24.0,0.333,0.264,2.0,2.0,1.0,2.0,15.0,17.0,5.0,3.0,0.0,5.0,6.0,21.0,"$177,250 "
157,24516,2017.0,Georgios Papagiannis,C,19.0,SAC,22.0,355.0,12.7,0.573,0.02,0.13699999999999998,7.9,19.9,14.0,9.0,0.4,4.4,18.2,16.9,0.1,0.3,0.4,0.058,-3.5,0.8,-2.7,-0.1,56.0,102.0,0.5489999999999999,0.0,2.0,0.0,56.0,100.0,0.56,0.5489999999999999,12.0,14.0,0.857,24.0,62.0,86.0,20.0,3.0,17.0,24.0,44.0,124.0,"$2,486,757 "
158,24299,2017.0,Gerald Green,SF,31.0,BOS,47.0,538.0,12.0,0.524,0.478,0.177,3.6,13.9,8.8,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,0.051,-1.9,-2.7,-4.7,-0.4,95.0,232.0,0.409,39.0,111.0,0.35100000000000003,56.0,121.0,0.463,0.494,33.0,41.0,0.805,17.0,68.0,85.0,33.0,9.0,7.0,25.0,48.0,262.0,"$1,381,403 "
159,24322,2017.0,Gerald Henderson,SG,29.0,PHI,72.0,1667.0,10.8,0.529,0.313,0.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,1.0,1.0,2.1,0.059,-1.8,-1.2,-3.1,-0.5,234.0,553.0,0.423,61.0,173.0,0.353,173.0,380.0,0.455,0.478,133.0,165.0,0.8059999999999999,34.0,151.0,185.0,112.0,41.0,15.0,62.0,129.0,662.0,"$1,000,000 "
160,24115,2017.0,Giannis Antetokounmpo,SF,22.0,MIL,80.0,2845.0,26.1,0.599,0.14300000000000002,0.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,7.9,4.5,12.4,0.21,4.1,3.5,7.6,6.9,656.0,1259.0,0.521,49.0,180.0,0.272,607.0,1079.0,0.563,0.541,471.0,612.0,0.77,142.0,558.0,700.0,434.0,131.0,151.0,234.0,246.0,1832.0,"$22,471,911 "
161,24558,2017.0,Glenn Robinson,SF,23.0,IND,69.0,1426.0,11.5,0.564,0.37,0.225,4.5,14.6,9.6,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.4,0.2,158.0,338.0,0.467,49.0,125.0,0.392,109.0,213.0,0.512,0.54,54.0,76.0,0.711,57.0,188.0,245.0,47.0,41.0,20.0,37.0,63.0,419.0,
162,24232,2017.0,Goran Dragic,PG,30.0,MIA,73.0,2459.0,19.7,0.575,0.257,0.335,2.7,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,0.147,3.4,-0.7,2.7,2.9,534.0,1124.0,0.475,117.0,289.0,0.405,417.0,835.0,0.499,0.527,298.0,377.0,0.79,61.0,217.0,278.0,423.0,89.0,13.0,212.0,199.0,1483.0,"$17,000,450 "
163,24321,2017.0,Gordon Hayward,SF,26.0,UTA,73.0,2516.0,22.2,0.595,0.324,0.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,7.1,3.3,10.4,0.199,4.2,0.0,4.2,4.0,545.0,1156.0,0.471,149.0,374.0,0.398,396.0,782.0,0.506,0.536,362.0,429.0,0.8440000000000001,49.0,344.0,393.0,252.0,73.0,20.0,140.0,117.0,1601.0,"$29,727,900 "
164,24229,2017.0,Gorgui Dieng,PF,27.0,MIN,82.0,2653.0,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,3.2,2.5,5.7,0.103,-0.5,2.2,1.7,2.5,332.0,661.0,0.502,16.0,43.0,0.3720000000000001,316.0,618.0,0.511,0.514,136.0,167.0,0.8140000000000001,188.0,459.0,647.0,158.0,88.0,95.0,107.0,254.0,816.0,"$14,112,360 "
165,24469,2017.0,Greg Monroe,C,26.0,MIL,81.0,1823.0,21.1,0.5720000000000001,0.006,0.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,3.0,2.6,5.6,0.147,0.5,1.5,2.0,1.9,387.0,726.0,0.5329999999999999,0.0,4.0,0.0,387.0,722.0,0.536,0.5329999999999999,177.0,239.0,0.741,167.0,365.0,532.0,187.0,92.0,38.0,140.0,168.0,951.0,"$21,384,175 "
166,24638,2017.0,Greivis Vasquez,PG,30.0,BRK,3.0,39.0,4.1,0.376,0.375,0.375,0.0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0.0,0.0,0.0,-0.006,-5.7,-1.8,-7.5,-0.1,2.0,8.0,0.25,1.0,3.0,0.333,1.0,5.0,0.2,0.313,2.0,3.0,0.667,0.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,7.0,
167,24127,2017.0,Harrison Barnes,PF,24.0,DAL,79.0,2803.0,16.3,0.541,0.173,0.22,3.7,13.2,8.2,7.8,1.2,0.5,6.8,25.3,2.5,2.1,4.6,0.079,-0.7,-1.2,-1.9,0.1,599.0,1280.0,0.468,78.0,222.0,0.35100000000000003,521.0,1058.0,0.4920000000000001,0.498,242.0,281.0,0.861,94.0,303.0,397.0,117.0,66.0,15.0,102.0,128.0,1518.0,"$23,112,004 "
168,24657,2017.0,Hassan Whiteside,C,27.0,MIA,77.0,2513.0,22.6,0.579,0.0,0.368,12.8,35.3,24.0,3.8,1.1,5.0,12.0,22.7,4.2,5.3,9.5,0.181,-2.0,1.5,-0.5,0.9,542.0,973.0,0.557,0.0,0.0,0.0,542.0,973.0,0.557,0.557,225.0,358.0,0.628,293.0,795.0,1088.0,57.0,56.0,161.0,154.0,226.0,1309.0,"$23,775,506 "
169,24241,2017.0,Henry Ellenson,PF,20.0,DET,19.0,146.0,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,-0.4,0.2,-0.2,-0.071,-5.8,-2.4,-8.2,-0.2,23.0,64.0,0.359,10.0,35.0,0.28600000000000003,13.0,29.0,0.448,0.438,4.0,8.0,0.5,8.0,33.0,41.0,7.0,1.0,1.0,14.0,6.0,60.0,"$1,780,800 "
170,24614,2017.0,Hollis Thompson,SG,25.0,TOT,40.0,752.0,7.9,0.482,0.475,0.145,2.8,13.4,8.0,6.8,1.3,0.6,4.9,13.0,0.1,0.6,0.7,0.047,-2.8,-0.5,-3.3,-0.2,77.0,200.0,0.385,32.0,95.0,0.337,45.0,105.0,0.429,0.465,19.0,29.0,0.655,19.0,92.0,111.0,35.0,20.0,6.0,11.0,69.0,205.0,
171,24196,2017.0,Ian Clark,SG,25.0,GSW,77.0,1137.0,13.1,0.575,0.376,0.134,2.3,9.1,5.9,11.2,1.7,0.6,10.7,19.5,1.0,1.3,2.3,0.099,-0.6,-1.4,-2.0,0.0,211.0,433.0,0.487,61.0,163.0,0.374,150.0,270.0,0.556,0.5579999999999999,44.0,58.0,0.759,22.0,100.0,122.0,90.0,39.0,8.0,55.0,77.0,527.0,"$1,577,230 "
172,24434,2017.0,Ian Mahinmi,C,30.0,WAS,31.0,555.0,14.1,0.601,0.0,0.6759999999999999,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,0.5,0.9,1.4,0.123,-2.1,2.9,0.8,0.4,65.0,111.0,0.586,0.0,0.0,0.0,65.0,111.0,0.586,0.586,43.0,75.0,0.573,47.0,103.0,150.0,19.0,33.0,24.0,34.0,90.0,173.0,"$16,000,000 "
173,24584,2017.0,Iman Shumpert,SG,26.0,CLE,76.0,1937.0,9.0,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,13.9,0.7,1.4,2.0,0.05,-1.3,0.0,-1.3,0.3,201.0,489.0,0.411,94.0,261.0,0.36,107.0,228.0,0.469,0.507,71.0,90.0,0.789,39.0,180.0,219.0,109.0,62.0,27.0,78.0,150.0,567.0,"$10,337,079 "
174,24181,2017.0,Isaiah Canaan,SG,25.0,CHI,39.0,592.0,8.1,0.483,0.5429999999999999,0.191,1.1,7.9,4.5,9.0,1.9,0.1,9.6,15.3,0.0,0.5,0.5,0.044,-2.2,-1.2,-3.4,-0.2,63.0,173.0,0.364,25.0,94.0,0.266,38.0,79.0,0.481,0.436,30.0,33.0,0.909,6.0,43.0,49.0,37.0,22.0,1.0,20.0,35.0,181.0,"$1,113,863 "
175,24607,2017.0,Isaiah Taylor,PG,22.0,HOU,4.0,52.0,0.3,0.19,0.28600000000000003,0.28600000000000003,2.1,4.2,3.1,7.1,0.9,1.6,0.0,6.4,-0.1,0.0,0.0,-0.028,-6.4,-0.1,-6.6,-0.1,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,1.0,5.0,0.2,0.14300000000000002,1.0,2.0,0.5,1.0,2.0,3.0,3.0,1.0,1.0,0.0,6.0,3.0,"$1,312,611 "
176,24612,2017.0,Isaiah Thomas,PG,27.0,BOS,76.0,2569.0,26.5,0.625,0.439,0.441,1.9,7.0,4.4,32.6,1.4,0.4,10.7,34.0,10.9,1.6,12.6,0.235,8.8,-3.3,5.5,4.8,682.0,1473.0,0.463,245.0,646.0,0.379,437.0,827.0,0.528,0.546,590.0,649.0,0.909,43.0,162.0,205.0,449.0,70.0,13.0,210.0,167.0,2199.0,"$6,261,394 "
177,24656,2017.0,Isaiah Whitehead,PG,21.0,BRK,73.0,1643.0,7.5,0.487,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,204.0,508.0,0.402,44.0,149.0,0.295,160.0,359.0,0.446,0.445,91.0,113.0,0.805,32.0,152.0,184.0,192.0,42.0,36.0,142.0,175.0,543.0,"$1,312,611 "
178,24589,2017.0,Ish Smith,PG,28.0,DET,81.0,1955.0,14.7,0.477,0.14,0.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,0.076,-1.2,0.4,-0.8,0.6,329.0,749.0,0.439,28.0,105.0,0.267,301.0,644.0,0.467,0.458,72.0,102.0,0.706,21.0,214.0,235.0,418.0,61.0,33.0,112.0,127.0,758.0,
179,24690,2017.0,Ivica Zubac,C,19.0,LAL,38.0,609.0,17.0,0.547,0.013,0.206,7.1,21.9,14.3,8.1,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-2.7,0.3,-2.5,-0.1,126.0,238.0,0.529,0.0,3.0,0.0,126.0,235.0,0.536,0.529,32.0,49.0,0.653,41.0,118.0,159.0,30.0,14.0,33.0,30.0,66.0,284.0,"$1,312,611 "
180,24126,2017.0,J.J. Barea,PG,32.0,DAL,35.0,771.0,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,0.08,2.0,-2.6,-0.6,0.3,142.0,343.0,0.414,53.0,148.0,0.358,89.0,195.0,0.456,0.491,44.0,51.0,0.863,9.0,75.0,84.0,193.0,14.0,1.0,63.0,30.0,381.0,
181,24551,2017.0,J.J. Redick,SG,32.0,LAC,78.0,2198.0,14.8,0.599,0.526,0.227,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,3.3,1.5,4.8,0.105,2.0,-2.0,0.0,1.1,396.0,890.0,0.445,201.0,468.0,0.429,195.0,422.0,0.462,0.5579999999999999,180.0,202.0,0.8909999999999999,11.0,160.0,171.0,110.0,55.0,13.0,98.0,125.0,1173.0,
182,24590,2017.0,J.R. Smith,SG,31.0,CLE,41.0,1187.0,8.1,0.484,0.7609999999999999,0.042,1.6,8.6,5.2,7.3,1.7,0.7,6.7,14.6,0.1,0.8,0.8,0.034,-0.5,-0.7,-1.3,0.2,123.0,356.0,0.34600000000000003,95.0,271.0,0.35100000000000003,28.0,85.0,0.329,0.479,10.0,15.0,0.667,17.0,96.0,113.0,62.0,40.0,11.0,26.0,77.0,351.0,
183,24300,2017.0,JaMychal Green,PF,26.0,MEM,77.0,2101.0,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.1,1.5,14.1,14.4,3.1,2.6,5.8,0.131,-0.4,1.0,0.6,1.4,250.0,500.0,0.5,55.0,145.0,0.379,195.0,355.0,0.5489999999999999,0.555,134.0,167.0,0.802,167.0,377.0,544.0,84.0,46.0,34.0,94.0,248.0,689.0,"$8,533,333 "
